members,companyName,followersCount,memberUrn,companyFollowerCount
516,Pensar Infrastructure,2418,urn:li:member:103246706,4457
517,Pensar Infrastructure,2418,urn:li:member:103246706,4457
518,HEH Civil Pty Ltd,2418,urn:li:member:103246706,129
519,Butterfly | Digital agency,450,urn:li:member:103255169,609
520,Butterfly | Digital agency,450,urn:li:member:103255169,609
521,Enzumo,685,urn:li:member:103260905,144
522,Financial Advice Matters,685,urn:li:member:103260905,110
523,Infocus (Australia),685,urn:li:member:103260905,1665
524,Infocus (Australia),685,urn:li:member:103260905,1665
525,Infocus (Australia),685,urn:li:member:103260905,1665
526,Matrix Planning Solutions Limited,685,urn:li:member:103260905,134
527,Woodside Energy,3525,urn:li:member:103265768,96772
528,Woodside Energy,3525,urn:li:member:103265768,96772
529,Woodside Energy,3525,urn:li:member:103265768,96772
530,Woodside Energy,3525,urn:li:member:103265768,96772
531,Woodside Energy,3525,urn:li:member:103265768,96772
532,St John of God Health Care,3525,urn:li:member:103265768,9960
533,St John of God Health Care,3525,urn:li:member:103265768,9960
534,St John of God Health Care,3525,urn:li:member:103265768,9960
535,St John of God Health Care,3525,urn:li:member:103265768,9960
536,Travelvax,3525,urn:li:member:103265768,55
537,Fremantle Hospital,3525,urn:li:member:103265768,255
538,To Be Announced,514,urn:li:member:103293420,493
539,Abbott Risk Consulting (ARC) Ltd,514,urn:li:member:103293420,2702
540,QinetiQ Australia,514,urn:li:member:103293420,9242
541,Monash University,514,urn:li:member:103293420,279605
542,Monash University,514,urn:li:member:103293420,279605
543,JVAT,514,urn:li:member:103293420,72
544,Alembic,1245,urn:li:member:10331450,28
545,Canoniq,1245,urn:li:member:10331450,3
546,ThoughtWorks,1245,urn:li:member:10331450,172155
547,BT Financial Group,1245,urn:li:member:10331450,34653
548,Absolutely Training,1245,urn:li:member:10331450,20
549,Entrust Datacard,1245,urn:li:member:10331450,19310
550,Capco,1245,urn:li:member:10331450,93159
551,CSR Limited,869,urn:li:member:103448217,11422
552,CSR Limited,869,urn:li:member:103448217,11422
553,The University of Queensland,737,urn:li:member:103448851,181090
554,Monash University,737,urn:li:member:103448851,279605
555,Victoria University,737,urn:li:member:103448851,91391
556,SAP,619,urn:li:member:103469148,1189220
557,Plaut IT Australia,619,urn:li:member:103469148,2285
558,Deloitte,619,urn:li:member:103469148,2640125
559,SAP,619,urn:li:member:103469148,1189220
560,nbnâ„¢ Australia,824,urn:li:member:10348834,81613
561,nbnâ„¢ Australia,824,urn:li:member:10348834,81613
562,nbnâ„¢ Australia,824,urn:li:member:10348834,81613
563,Vodafone,824,urn:li:member:10348834,1026133
564,Vodafone,824,urn:li:member:10348834,1026133
565,Vodafone,824,urn:li:member:10348834,1026133
566,IAG,824,urn:li:member:10348834,39784
567,Sydney Futures Exchange,824,urn:li:member:10348834,123
568,Deloitte Australia,824,urn:li:member:10348834,98763
569,Vodafone,819,urn:li:member:103492734,1026133
570,Optus,819,urn:li:member:103492734,71403
571,IAG,819,urn:li:member:103492734,39784
572,Yahoo7,598,urn:li:member:10351859,3405
573,Yahoo7,598,urn:li:member:10351859,3405
574,Yahoo7,598,urn:li:member:10351859,3405
575,Yahoo7,598,urn:li:member:10351859,3405
576,Yahoo7,598,urn:li:member:10351859,3405
577,Yahoo7,598,urn:li:member:10351859,3405
578,Yahoo7,598,urn:li:member:10351859,3405
579,Yahoo7,598,urn:li:member:10351859,3405
580,Yahoo7,598,urn:li:member:10351859,3405
581,24/7 Media Inc.,598,urn:li:member:10351859,5498
582,24/7 Media Inc.,598,urn:li:member:10351859,5498
583,24/7 Media Inc.,598,urn:li:member:10351859,5498
584,Atlassian,598,urn:li:member:10351859,110686
585,Social Ventures Australia,1735,urn:li:member:10353247,6540
586,Social Value UK,1735,urn:li:member:10353247,3312
587,Social Ventures Australia,1735,urn:li:member:10353247,6540
588,Accenture,1735,urn:li:member:10353247,3346588
589,SLM Corporate,469,urn:li:member:103558827,46
590,National Australia Bank,469,urn:li:member:103558827,151686
591,University Network for Investing & Trading (UNIT),469,urn:li:member:103558827,1283
592,Platinum Bank,469,urn:li:member:103558827,2588
593,"NGO ""East West Business""",469,urn:li:member:103558827,1519
594,Case Champ,469,urn:li:member:103558827,47
595,Palace Entertainment,469,urn:li:member:103558827,3578
596,Case Champ,469,urn:li:member:103558827,47
597,Platinum Bank,469,urn:li:member:103558827,2588
598,UBS,469,urn:li:member:103558827,535849
599,SLM Corporate,469,urn:li:member:103558827,46
600,Programmed,473,urn:li:member:103656829,23092
601,Programmed,473,urn:li:member:103656829,23092
602,Pitcher Partners,473,urn:li:member:103656829,17209
603,Pitcher Partners,473,urn:li:member:103656829,17209
604,PKF Sydney & Newcastle,473,urn:li:member:103656829,2437
605,Australia Post,10090,urn:li:member:103668340,51262
606,Deakin University,10090,urn:li:member:103668340,159999
607,UniJobs,10090,urn:li:member:103668340,214
608,Tower Systems,10090,urn:li:member:103668340,58
609,"AWD - IT, Web & Digital",10090,urn:li:member:103668340,138
610,Fulfilio - eCommerce Order Fulfilment,10090,urn:li:member:103668340,139
611,Fulfilio - eCommerce Order Fulfilment,10090,urn:li:member:103668340,139
612,UniJobs,10090,urn:li:member:103668340,214
613,Vicinity Centres,847,urn:li:member:103668713,13755
614,Sportsgirl,847,urn:li:member:103668713,14156
615,Stella McCartney,847,urn:li:member:103668713,70861
616,L'Oreal Melbourne Fashion Festival,847,urn:li:member:103668713,1521
617,Stella McCartney,847,urn:li:member:103668713,70861
618,Scanlan Theodore,847,urn:li:member:103668713,2952
619,Cue Clothing Co.,847,urn:li:member:103668713,16066
620,Beiersdorf,259,urn:li:member:103671429,189472
621,Beiersdorf,259,urn:li:member:103671429,189472
622,Beiersdorf,259,urn:li:member:103671429,189472
623,Bunnings,259,urn:li:member:103671429,40014
624,Teachers Mutual Bank Limited,529,urn:li:member:103675862,4477
625,Teachers Mutual Bank Limited,529,urn:li:member:103675862,4477
626,Target,529,urn:li:member:103675862,711690
627,Automated Air Pty Ltd,1181,urn:li:member:103702974,11
628,Youthinc,1181,urn:li:member:103702974,42
629,Schneider Electric,1181,urn:li:member:103702974,1151791
630,Schneider Electric,1181,urn:li:member:103702974,1151791
631,Paddle Australia,1181,urn:li:member:103702974,80
632,Schneider Electric,1181,urn:li:member:103702974,1151791
633,Schneider Electric,1181,urn:li:member:103702974,1151791
634,Automation Dynamics,1181,urn:li:member:103702974,10
635,Automation Dynamics,1181,urn:li:member:103702974,10
636,Willmann Consulting Pty Ltd,1394,urn:li:member:10371160,5
637,RubiKon Group,1394,urn:li:member:10371160,468
638,Suncorp Group,1394,urn:li:member:10371160,57532
639,Management Effect,1394,urn:li:member:10371160,
640,Australian Army,1394,urn:li:member:10371160,21283
641,Aurizon,1180,urn:li:member:10377433,29698
642,Plaut IT Australia,1180,urn:li:member:10377433,2285
643,Harms Consulting,1180,urn:li:member:10377433,520
644,Harms Consulting,1180,urn:li:member:10377433,520
645,Caltex Australia,1180,urn:li:member:10377433,43510
646,Host/Havas Australia,650,urn:li:member:103775706,3611
647,Alex Dale,650,urn:li:member:103775706,
648,Bang Australia,650,urn:li:member:103775706,902
649,REBORN,650,urn:li:member:103775706,5109
650,Made In Katana,650,urn:li:member:103775706,351
651,Printprocol Pty Ltd,650,urn:li:member:103775706,9
652,ExpoNet,650,urn:li:member:103775706,1439
653,Adrenalin Media,650,urn:li:member:103775706,3643
654,Donnelley Simpson Cleary Consulting Engineers,199,urn:li:member:103789425,208
655,Catalyst Partners Pty Limited,281,urn:li:member:103822307,37
656,Bell Partners,281,urn:li:member:103822307,2775
657,University of Technology Sydney,312,urn:li:member:1038518,181694
658,University of Wollongong,312,urn:li:member:1038518,90820
659,CSIRO,312,urn:li:member:1038518,53774
660,ANSTO,312,urn:li:member:1038518,5652
661,BOMBARDIER,624,urn:li:member:103943061,362119
662,BOMBARDIER,624,urn:li:member:103943061,362119
663,BOMBARDIER,624,urn:li:member:103943061,362119
664,BOMBARDIER,624,urn:li:member:103943061,362119
665,CSR Limited,624,urn:li:member:103943061,11422
666,Continental,624,urn:li:member:103943061,343953
667,Transport for NSW,524,urn:li:member:103948588,37530
668,Transport for NSW,524,urn:li:member:103948588,37530
669,Victorian Curriculum and Assessment Authority,524,urn:li:member:103948588,341
670,Commonwealth Bank,524,urn:li:member:103948588,198859
671,Australian Taxation Office,524,urn:li:member:103948588,47432
672,Customer Owned Banking Association,843,urn:li:member:104027801,1120
673,Teachers Mutual Bank Limited,843,urn:li:member:104027801,4477
674,Teachers Mutual Bank Limited,843,urn:li:member:104027801,4477
675,Teachers Mutual Bank Limited,843,urn:li:member:104027801,4477
676,Teachers Mutual Bank Limited,843,urn:li:member:104027801,4477
677,Teachers Mutual Bank Limited,843,urn:li:member:104027801,4477
678,Teachers Mutual Bank Limited,843,urn:li:member:104027801,4477
679,Event Cinemas,843,urn:li:member:104027801,3950
680,Teachers Mutual Bank Limited,843,urn:li:member:104027801,4477
681,FINSIA (Financial Services Institute of Australasia),843,urn:li:member:104027801,6170
682,Axsys IT Pty Ltd,433,urn:li:member:104042335,263
683,exoserv,433,urn:li:member:104042335,
684,Hospitality Training Australia,433,urn:li:member:104042335,339
685,Crown Resorts,433,urn:li:member:104042335,38184
686,Crown Resorts,433,urn:li:member:104042335,38184
687,Crown Resorts,433,urn:li:member:104042335,38184
688,Crown Resorts,433,urn:li:member:104042335,38184
689,"Starwood Hotels & Resorts Worldwide, Inc.",433,urn:li:member:104042335,439980
690,"Starwood Hotels & Resorts Worldwide, Inc.",433,urn:li:member:104042335,439980
691,"Starwood Hotels & Resorts Worldwide, Inc.",433,urn:li:member:104042335,439980
692,"Starwood Hotels & Resorts Worldwide, Inc.",433,urn:li:member:104042335,439980
693,"Starwood Hotels & Resorts Worldwide, Inc.",433,urn:li:member:104042335,439980
694,"Starwood Hotels & Resorts Worldwide, Inc.",433,urn:li:member:104042335,439980
695,Commonwealth Bank,1029,urn:li:member:10405018,198859
696,Nedbank,1029,urn:li:member:10405018,127421
697,FNB South Africa,1029,urn:li:member:10405018,199241
698,Advantage Asset Managers,1029,urn:li:member:10405018,41
699,IQBG Inc,1029,urn:li:member:10405018,1234
700,RMB Asset Management,1029,urn:li:member:10405018,799
701,Westpac,1029,urn:li:member:10405018,126361
702,Monash University,1403,urn:li:member:104051395,279605
703,Alfred Health,1403,urn:li:member:104051395,12833
704,Austin Health,1403,urn:li:member:104051395,9841
705,Health Careers International Pty Ltd,481,urn:li:member:104060553,418
706,Engineers Without Borders Australia,799,urn:li:member:104093302,8630
707,Royal Australian Navy,799,urn:li:member:104093302,13750
708,Airbus,799,urn:li:member:104093302,466508
709,Sydney Water,504,urn:li:member:104093304,17479
710,Halifax Harbour Bridges,504,urn:li:member:104093304,167
711,Sydney Water,504,urn:li:member:104093304,17479
712,Sydney Water,504,urn:li:member:104093304,17479
713,Sydney Catholic Schools,268,urn:li:member:104093601,6870
714,Hewlett Packard Enterprise,268,urn:li:member:104093601,2643909
715,Camden Council NSW Australia,268,urn:li:member:104093601,1064
716,Camden Council NSW Australia,268,urn:li:member:104093601,1064
717,Lifestyle Solutions (Aust) Ltd.,36,urn:li:member:104117938,648
718,Woolworths Supermarkets,36,urn:li:member:104117938,15943
719,St Simeon Village,36,urn:li:member:104117938,9
720,UNSW,242,urn:li:member:104119968,249253
721,UNSW,242,urn:li:member:104119968,249253
722,UNSW,242,urn:li:member:104119968,249253
723,UNSW,242,urn:li:member:104119968,249253
724,DARACON Group,289,urn:li:member:104145821,3071
725,DARACON Group,289,urn:li:member:104145821,3071
726,Ausenco,289,urn:li:member:104145821,51364
727,Glencore Zinc,289,urn:li:member:104145821,18315
728,Insight Data Solutions,508,urn:li:member:104153193,53
729,CoreLogic Australia,508,urn:li:member:104153193,21335
730,CoreLogic Australia,508,urn:li:member:104153193,21335
731,CoreLogic Australia,508,urn:li:member:104153193,21335
732,MinterEllison,508,urn:li:member:104153193,20849
733,Tourism Tribe,2497,urn:li:member:10427721,35
734,Digital Coaching International,2497,urn:li:member:10427721,17
735,Tourism and Events Queensland,2497,urn:li:member:10427721,15659
736,Australian Tourism Data Warehouse (ATDW),2497,urn:li:member:10427721,2353
737,Tourism and Events Queensland,2497,urn:li:member:10427721,15659
738,Tourism Tribe,2497,urn:li:member:10427721,35
739,Baker McKenzie,348,urn:li:member:104288928,137421
740,Baker McKenzie,348,urn:li:member:104288928,137421
741,Baker McKenzie,348,urn:li:member:104288928,137421
742,Baker McKenzie,348,urn:li:member:104288928,137421
743,Herbert Smith Freehills,348,urn:li:member:104288928,66687
744,Accenture,348,urn:li:member:104288928,3346588
745,Deakin University,966,urn:li:member:10430230,159999
746,Deakin University,966,urn:li:member:10430230,159999
747,Victorian Curriculum and Assessment Authority,966,urn:li:member:10430230,341
748,Deakin University,966,urn:li:member:10430230,159999
749,Trinity College Dublin,966,urn:li:member:10430230,112610
750,Australian Trade and Investment Commission (Austrade),597,urn:li:member:104321892,39034
751,IBM,597,urn:li:member:104321892,4385293
752,IBM,597,urn:li:member:104321892,4385293
753,IBM,597,urn:li:member:104321892,4385293
754,Shine Solutions Group,627,urn:li:member:104330618,950
755,National Australia Bank,627,urn:li:member:104330618,151686
756,Medibank,627,urn:li:member:104330618,21642
757,Shine Solutions Group,627,urn:li:member:104330618,950
758,CSIRO,627,urn:li:member:104330618,53774
759,Shine Solutions Group,627,urn:li:member:104330618,950
760,Shine Solutions Group,627,urn:li:member:104330618,950
761,Avant Mutual,270,urn:li:member:104358888,4386
762,Avant Mutual,270,urn:li:member:104358888,4386
763,Avant Mutual,270,urn:li:member:104358888,4386
764,UNITED MEDICAL PROTECTION LIMITED,270,urn:li:member:104358888,0
765,UNITED MEDICAL PROTECTION LIMITED,270,urn:li:member:104358888,0
766,Commonwealth Bank,270,urn:li:member:104358888,198859
767,Commonwealth Bank,270,urn:li:member:104358888,198859
768,"Colonial Insurance Services, Inc.",270,urn:li:member:104358888,10
769,Legal & General,270,urn:li:member:104358888,31925
770,ULA Group,1503,urn:li:member:104384883,471
771,National Media,1503,urn:li:member:104384883,166
772,InterContinental Hotels Group (IHGÂ®),1503,urn:li:member:104384883,372183
773,Exhibitions & Trade Fairs,1503,urn:li:member:104384883,1760
774,Exhibitions & Trade Fairs,1503,urn:li:member:104384883,1760
775,Exhibitions & Trade Fairs,1503,urn:li:member:104384883,1760
776,Broadbeach Alliance,1503,urn:li:member:104384883,366
777,Gold Coast Convention and Exhibition Centre,1503,urn:li:member:104384883,2274
778,Bold Artist Management,312,urn:li:member:104404690,229
779,Contractor - Independent,312,urn:li:member:104404690,912
780,CPM Australia,312,urn:li:member:104404690,3066
781,Telstra Wholesale,312,urn:li:member:104404690,7811
782,Cotton On Group,312,urn:li:member:104404690,55849
783,AutoGuru,4967,urn:li:member:10447893,201
784,Guerrilla,4967,urn:li:member:10447893,758
785,brand karma,4967,urn:li:member:10447893,
786,isntmedia PTY LTD,4967,urn:li:member:10447893,12
787,Commonwealth Bank,866,urn:li:member:10449357,198859
788,Commonwealth Bank,866,urn:li:member:10449357,198859
789,Commonwealth Bank,866,urn:li:member:10449357,198859
790,IBM,866,urn:li:member:10449357,4385293
791,IBM,866,urn:li:member:10449357,4385293
792,Leadership Resilience Group,967,urn:li:member:104538536,4
793,Swinburne University of Technology,967,urn:li:member:104538536,140138
794,Integral Development,967,urn:li:member:104538536,927
795,Swinburne University of Technology,967,urn:li:member:104538536,140138
796,BP,250,urn:li:member:104546959,1581382
797,General Mills,250,urn:li:member:104546959,271311
798,Henkel,250,urn:li:member:104546959,370104
799,Henkel,250,urn:li:member:104546959,370104
800,Singapore Airlines,250,urn:li:member:104546959,138758
801,ASB Bank,250,urn:li:member:104546959,27738
802,TAFE SA,820,urn:li:member:104555399,21217
803,University of South Australia,820,urn:li:member:104555399,105507
